	direccion	latitude	longitude
6	Av. Luis María Campos 300, Las Cañitas	-34.5736030636086	-58.4327129217234
7	Paraguay 4800, Palermo	-25.3748673	-57.6026856
8	Avenida San Martín 4700, Agronomía	-34.5949791	-58.5018847
9	Santos Dumont 2400, Palermo	-34.573254	-58.4381999
0	Av. Coronel Diaz 1800, Palermo	-34.5901551	-58.4111685
1	Avenida Pueyrredón 2400, Barrio Norte	-34.5863694	-58.3951958
2	Arevalo 2700, Belgrano	-32.9306745	-60.7130833
3	Santos Dumont 2700, Belgrano	-34.5757389	-58.4408091
4	Cabildo 3100, Nuñez	-34.5537234	-58.4646284
5	Soldado De La Independencia 1000, Belgrano	-34.5630455	-58.4419194
6	Avenida De Los Constituyentes 3600, Villa Pueyrredón	-34.5697538	-58.5095639
7	Habana 3900, Villa Devoto	-34.5974329	-58.5124419
8	Av. Francisco Beiro 3300, Villa del Parque	-34.5983431	-58.49933419999999
9	Avenida Corrientes 3700, Almagro	-34.6037619	-58.4166616
0	Jorge Luis Borges 2200, Palermo	-34.5846849	-58.42434
1	Guemes 4800, Palermo	-34.5805129	-58.4252729
2	Olga Cossentini 1500, Puerto Madero	-34.6148839	-58.36305600000001
3	Quintana 400, Recoleta	-34.5893022	-58.3889508
4	Billinghurst 700, Abasto	-34.6019169	-58.4154779
5	Cabrera 3100, Barrio Norte	-34.5969568	-58.4102378
6	Jorge Newbery 3800, Colegiales	-34.5792307	-58.4468426
7	Arenales 3800, Barrio Norte	-34.5949028	-58.3920671
8	Juncal 1300, Recoleta	-34.593942	-58.3921835
9	Juncal 3300, Palermo	-34.5853444	-58.4108623
0	San Juan 800, San Telmo	-34.62203	-58.3771776
1	Talcahuano 1100, Recoleta	-36.7173237	-73.1243143
2	Arenales 2300, Recoleta	-34.5943279	-58.3993759
3	Castañeda 2000, Belgrano	-34.5524895	-58.4379829
4	Dorrego 2200, Palermo Hollywood - Palermo	38.1156879	13.3612671
5	Thames  2350, Palermo	-34.582499144898	-58.4235342877551
6	Avenida Estado De Israel 4200, Villa Crespo	-34.5978434	-58.42495379999999
7	Campichuelo 100, Caballito	-34.6154365	-58.4335157
8	Arenales 1300, Barrio Norte	-34.5946874	-58.3857284
9	Avenida Independencia 2200, Congreso	24.7942751	-107.4157942
0	Avenida Federico Lacroze 1700, Las Cañitas	-34.5636205	-58.4386172
1	Armenia 2000, Palermo Soho - Palermo	-34.5874349	-58.4244639
2	Sarmiento 4300, Almagro	-34.6044033	-58.4259654
3	Cabello 3100, Palermo Chico - Palermo	38.1156879	13.3612671
4	Amenabar 2500, Belgrano	-34.1367021	-62.4234655
5	Boulevard Azucena Villaflor 400, Puerto Madero	-34.6121211	-58.36260429999999
6	Paso 600, Balvanera	-34.6020899	-58.4037409
7	Cuba 2800, Nuñez	21.8843585	-78.1819032
8	Lafinur 3200, Palermo Chico - Palermo	38.1156879	13.3612671
9	Donado 1900, Belgrano	-34.5747017	-58.4735076
0	Viamonte 300, Centro / Microcentro	0	0
1	Avenida Nazca 2500, Villa del Parque	-34.6070649	-58.4851599
2	Avenida General Las Heras 3700, Palermo	-34.5821506	-58.4109758
3	Ayacucho 1500, Recoleta	-34.5918359	-58.3941089
4	Avenida Corrientes 5000, Villa Crespo	-34.5969173	-58.4419638
5	Doctor Luis Pasteur 400, Centro / Microcentro	0	0
6	Achaval 400, Caballito	-34.6288249	-58.4487379
7	Av. San Martin 1600, Paternal	-34.6009759	-58.4725574
8	Avenida Corrientes 3500, Abasto	-34.6041725	-58.4144192
9	José Antonio Cabrera 3300, Palermo Soho - Palermo	-34.5962929	-58.4237148
0	Moldes 2300, Belgrano	-33.6195437	-64.5986551
1	Sinclair 3200, Palermo Chico - Palermo	38.1156879	13.3612671
2	Avenida Libertador 2700, Palermo Chico - Palermo	38.1156879	13.3612671
3	Av Del Libertador 8000, Belgrano	-34.5418237	-58.4631822
4	Azcuenaga 1500, Recoleta	-34.5916349	-58.3982879
5	Crisólogo Larralde 3600, Nuñez	-34.5471233	-58.4645309
6	Paraguay 5400, Palermo Hollywood - Palermo	38.1156879	13.3612671
7	Marta Lynch 500, Puerto Madero	-34.6094704340089	-58.3617261204144
8	Bahia Blanca 2000, Monte Castro	-34.6108139	-58.5005988
9	Avenida Montes De Oca 1400, Barracas	-34.6435586	-58.3736104
0	Rodríguez Peña 1600, Recoleta	-34.5917261	-58.3900966
1	Melian, Av. 4300, Saavedra	-34.5498079	-58.4840549
2	Av. Cabildo 500, Belgrano	-34.5621751	-58.4564835
3	Marcelo T De Alvear 1200, Barrio Norte	-34.5969732	-58.3839979
4	Billinghurst 2500, Palermo Chico - Palermo	38.1156879	13.3612671
5	Montevideo 1100, Recoleta	-34.5959753	-58.3900696
6	Avenida Eva Perón 1100, Parque Chacabuco	-34.6301599	-58.4407979
7	Jerónimo Salguero 3000, Palermo Chico - Palermo	38.1156879	13.3612671
8	Av. Santa Fe 3500, Palermo	-34.5865637	-58.4140088
9	Francisco Bucarelli 2500, Villa Urquiza	0	0
0	Avenida Córdoba 1300, Barrio Norte	-34.5994282	-58.3852417
1	Echeverría 1600, Belgrano	-34.558403	-58.4479041
2	Arcos 2000, Belgrano	-34.5614933	-58.4530132
3	Avenida Cabildo 1500, Colegiales	-34.5671528	-58.4507681
4	Juana Manso 1300, Puerto Madero	-34.6133704	-58.362137
5	Avenida Raúl Scalabrini Ortiz 2800, Palermo	-34.583505	-58.4135287
6	Av. Santa Fe 3000, Barrio Norte	-34.5910546	-58.4079494
7	Avenida Santa Fe 1100, Recoleta	-34.5919923	-58.4067584
8	Arenales 1800, Recoleta	-34.5949565	-58.3929702
9	Arevalo 1700, Palermo Hollywood - Palermo	38.1156879	13.3612671
0	Amenabar 2800, Belgrano	-34.1367021	-62.4234655
1	Acha, Mariano 2600, Villa Urquiza	-34.5690967	-58.4799327
2	Avenida Juan Bautista Alberdi 600, Caballito	-34.623271	-58.4361605
3	Costa Rica 6000, Palermo	10.3708002	-83.7410589
4	Arregui 6100, Versalles	-34.6290156	-58.5269297
5	Manuel Ugarte 2600, Belgrano	-34.5571854	-58.4634654
6	Estomba 3700, Saavedra	-34.5556735	-58.4832916
7	Avenida Raúl Scalabrini Ortiz 1800, Palermo Hollywood - Palermo	-34.5897202	-58.42331050000001
8	Fray Justo Santamaría De Oro 2200, Palermo Soho - Palermo	-34.5781325	-58.423319
9	Jose Maria Moreno 1200, Parque Chacabuco	-34.6324944	-58.4329311
0	Hernandez, Jose 1300, Belgrano	-51.6302397	-69.2085665
1	Diaz Velez, Avda. 3500, Almagro	-34.60857300000001	-58.4160924
2	Santa Fe Av. 4500, Palermo	-34.5793556	-58.42442750000001
3	Ayacucho 1300, Recoleta	-34.5935377	-58.3957141
4	Gorriti 6000, Palermo	-34.5819414	-58.4413431
5	Thames 500, Palermo	-34.5955287	-58.4436755
6	Montevideo 900, Recoleta	-34.5986169	-58.3898139
7	Cordoba, Avda. 3800, Palermo	-31.3752885	-64.1487951
8	Junín 1100, Barrio Norte	-34.5957529	-58.3975149
9	Rodriguez Peña 2000, Recoleta	-34.5881582	-58.3862578
0	Marcelo T. De Alvear 1700, Recoleta	-34.5972963	-58.3915958
1	Presidente José Evaristo Uriburu 1000, Barrio Norte	-34.5972509	-58.3990069
2	Avellaneda 500, Caballito	-34.6140823	-58.4376486
3	Armenia 2300, Palermo Soho - Palermo	-34.5853403	-58.4211127
4	Julián Alvarez 1700, Palermo	-34.5916321	-58.4226019
5	Belén 100, Velez Sarsfield	-34.6343679	-58.4870829
6	Aizpurua 2700, Villa Urquiza	-34.5767182	-58.4965153
7	Gabriela Mistral 2400, Villa Pueyrredón	-34.5836199	-58.4956106
8	Vega, Niceto, Cnel. 5600, Palermo Hollywood - Palermo	38.1156879	13.3612671
9	Del Barco Centenera 1300, Parque Chacabuco	-34.6344649	-58.4357119
0	Fitz Roy 2300, Palermo Hollywood - Palermo	38.1156879	13.3612671
1	Chacabuco 1000, San Telmo	-34.6198669	-58.3756631
2	Copernico 2300, Recoleta	-34.5858631	-58.3981917
3	Avenida Independencia 1200, Centro / Microcentro	0	0
4	Teniente General Juan Domingo Perón 2900, Once	-34.607453	-58.4019093
5	Tucumán 1600, San Nicolás	-34.6019331	-58.3893428
6	Coronel Niceto Vega 5600, Palermo	-34.5908323	-58.4333876
7	Malabia 2400, Palermo	-34.5853129	-58.4187239
8	Segui 3600, Palermo	-34.5790614	-58.4092187
9	Caracas 1100, Caballito	-34.6173864	-58.46630289999999
0	Nicaragua 6000, Palermo Hollywood - Palermo	38.1156879	13.3612671
1	Cuenca 2200, Villa del Parque	-34.6098116	-58.4882454
2	Bulnes 1900, Palermo Chico - Palermo	38.1156879	13.3612671
3	Gavilan 800, Flores	-34.6204009	-58.4638309
4	Gavilán 800, Flores	-34.6204009	-58.4638309
5	Bogota 0, Caballito	-34.61239	-58.431298
6	Bulnes 1900, Barrio Norte	-36.8169466	-73.0460216
7	Avenida Francisco Beiro 5500, Villa Devoto	-34.6120568	-58.5219231
8	Serrano 300, Villa Crespo	-34.5980779	-58.4448949
9	Uruguay 800, Recoleta	-33.3957875	-70.6284327
0	Gorostiaga 1700, Palermo Chico - Palermo	38.1156879	13.3612671
1	Soldado De La Independencia 800, Las Cañitas	-34.5675105	-58.4347636
2	Ortega Y Gasset 1600, Belgrano	-34.5682991	-58.4308931
3	Superi 3100, Nuñez	-34.559087	-58.47434699999999
4	Ciudad De La Paz 1500, Belgrano	-34.5678899	-58.4526359
5	Jaramillo 2900, Nuñez	-34.5475666	-58.4676782
6	Freire 4400, Saavedra	-34.5470879	-58.4809179
7	General Ramón Freire 2400, Belgrano	-34.5638114	-58.4668041
8	Ramon L Falcon 4000, Floresta	-34.6354215	-58.48274599999999
9	Nazca 1800, Villa Santa Rita	-34.6132194	-58.4801265
0	Av. Del Libertador 7000, Nuñez	-34.5481965	-58.4558552
1	Tres Arroyos 3700, Floresta	-34.6227396	-58.48510289999999
2	Nicaragua 5600, Palermo	12.0965309	-86.4155402
3	Lafuente 100, Flores	-34.6590951	-58.4422115
4	Amenabar 300, Belgrano	-34.5631766	-58.4585565
5	Belgrano, Avda. 3200, Balvanera	-34.6154709	-58.4109639
6	Del Libertador, Avda. 7000, Belgrano	-34.54809669999999	-58.4557959
7	Rio De Janeiro 100, Caballito	-34.6070586	-58.4305864
8	Amenabar 1100, Belgrano	-34.1367021	-62.4234655
9	Cramer 300, Colegiales	-34.5697969	-58.4576752
0	Huego 300 Piso 2º, Belgrano	-34.5730297	-58.4318674
1	Oro 2300, Palermo	5.0519933	-75.4892718
2	Tucumán 1000, San Nicolás	-34.6014581	-58.3823667
3	Campos Luis Maria Av 400, Belgrano	-34.5728102	-58.4333559
4	Beruti 4500, Palermo	-34.5783804	-58.4233493
5	Darregueira 2400, Palermo Soho - Palermo	38.1156879	13.3612671
6	Adolfo Alsina 2000, Congreso	-40.8155199	-62.9900018
7	Alvarez Thomas 2800, Villa Urquiza	-34.57429	-58.479777
8	Anchorena 1100, Recoleta	-34.5967489	-58.4075559
9	11 De Septiembre 900, Belgrano	-34.56938239999999	-58.4411868
0	Franklin Roosevelt 3400, Coghlan	-34.5633014	-58.4702889
1	Murillo 1100, Villa Crespo	-34.5973139	-58.4475979
2	Avenida Dorrego 2700, Palermo	-34.574127	-58.4333196
3	Savio Al 500, Belgrano	-24.2059818	-65.2850318
4	Avenida Juan Bautista Alberdi 3100, Flores	-34.634201	-58.4710192
5	Carlos Calvo 3300, Boedo	-34.6248412	-58.4225719
6	Berutti 3000, Palermo	-34.5786927	-58.4227234
7	Avenida Monroe 4100, Villa Urquiza	-34.5684579	-58.4760709
8	La Pampa 4500, Villa Urquiza	-34.5816295	-58.4832638
9	Coronel Niceto Vega 4800, Palermo Soho - Palermo	-34.5923429	-58.4313849
0	Jose Hernandez 2700, Belgrano	-34.5673629	-58.4560969
1	Ugarteche 3200, Palermo	-34.5796395	-58.4114709
2	Machain 3200, Villa Urquiza	-34.5639439	-58.4838259
3	Mendoza 3600, Belgrano	-32.8659792	-68.8436065
4	Mariano Acha 1000, Villa Urquiza	-34.5688452	-58.4801725
5	3 De Febrero 2700, Belgrano	-34.5539367	-58.4568053
6	Bacacay Al 2100 8º, Flores	-34.6252509	-58.4600543
7	Rodríguez Peña 1400, Recoleta	-34.5932179181818	-58.3917272828283
8	Griveo 3700, Villa Devoto	-34.5911105	-58.5141721
9	Av. Libertador 5700, Belgrano	-24.1999503	-65.2817933
0	Baigorria 4300, Villa Devoto	-34.6117206	-58.504471
1	Mario Bravo 1000, Palermo	-38.019478	-57.6257457
2	Julian Alvarez 2300, Palermo	-34.5881963	-58.417195
3	Tte Benjamin Matienzo 1700, Las Cañitas	0	0
4	Guardia Vieja 4200, Almagro	-34.6005499	-58.4235879
5	Juan Thorne 400, Caballito	0	0
6	Av Lacroze 3100, Belgrano	-34.5770579	-58.4488559
7	Jose Hernandez 2600, Belgrano	-34.5668501	-58.4552333
8	C. Pellegrini 1200, Retiro	-34.5942699	-58.3816582
9	Humboldt 2000, Palermo Hollywood - Palermo	38.1156879	13.3612671
0	Pedro Conde 2400, Belgrano	0	0
1	Echeverria 2200, Belgrano	-34.5619011	-58.4537945
2	Cervantes 1600, Monte Castro	-34.6246512	-58.5057249
3	Jorge Newbery 1600, Las Cañitas	-34.5664298	-58.4339765
4	Felipe Vallese 1400, Caballito	-34.6164669	-58.4541739
5	Dr. Emilio Ravignani 2300, Palermo	-34.5770639	-58.4341869
6	Franklin Roosevelt 1900, Belgrano	-34.5546329	-58.4558627
7	Va De Obligado 4200, Nuñez	37.4315734	-78.6568942
8	Ortega Y Gasset 1500, Palermo	-34.5675736	-58.4303391
9	Av. Pueyrredon 900, Barrio Norte	-34.5911855	-58.400869
0	Paraguay 5600, Palermo Hollywood - Palermo	38.1156879	13.3612671
1	Silvio L. Ruggeri 2700, Barrio Norte	-34.5828888	-58.4082218
2	Blanco Encalada 2600, Belgrano	-34.5603679	-58.4607539
3	Miralla Y Juan B. Alberdi, Mataderos	0	0
4	Boulevard Rosario Vera Peñaloza 500, Puerto Madero	-34.617353	-58.3610526
5	Matienzo, Benjamin 2400, Belgrano	-34.5727278	-58.43968319999999
6	Garay, Juan De, Avda. 1100, Constitución	-34.62634	-58.3802142
7	M T De Alvear Y Junín, Barrio Norte	0	0
8	Avenida Salvador María Del Carril 3500, Villa Devoto	-34.6087196	-58.5270957
9	Av.del Libertador 5400, Belgrano	-34.5623276	-58.442598
0	Sucre, Antonio J. De 1400, Belgrano	-34.5580023	-58.44502000000001
1	Misiones 300, Balvanera	-34.6133099	-58.4041638
2	Pierina Delessi 500, Puerto Madero	-34.6032482	-58.3646778
3	Olga Cossentini 1200, Puerto Madero	-34.6116942	-58.3634134
4	Aime Paine 1500, Puerto Madero	-34.615935	-58.3610054
5	3 De Febrero 3300, Nuñez	-34.5485479	-58.4606676
6	Concepcion Arenal 2400, Palermo	-34.5740024	-58.4368691
7	Ambrosetti 200, Caballito	-34.6156475	-58.4364048
8	Cullen 5100, Villa Urquiza	-34.572926	-58.4877658
9	Tacuarí 500, San Telmo	-34.6140768	-58.3790352
0	Zapiola 600, Colegiales	-34.5765899	-58.4473039
1	Juan D. Peron 4200, Almagro	-34.606108	-58.4262453
2	Avenida Santa Fe 2100, Barrio Norte	-34.5957356	-58.3972738
3	Junin 1600, Recoleta	-34.5901614	-58.3940954
4	Vidal 2300, Belgrano	-34.5625081	-58.4619514
5	Bartolome Mitre 1200 E/libertad Y Talcahuano, San Nicolás	51.1558839	4.154440999999999
6	Ecuador 500, Once	-34.6043619	-58.4079899
7	Av Paseo Colon 1400, Barracas	-34.6240548	-58.3680645
8	Mariano Acha 4100, Villa Urquiza	-34.5688452	-58.4801725
9	Jaramillo 2000, Nuñez	-34.5458459	-58.4641636
0	Avenida Francisco Beiro 5500, Villa Real	-34.6157345	-58.5271874
1	Manzanares 1800, Nuñez	-34.5444903	-58.4633409
2	Bauness 2000, Villa Urquiza	-34.5791209	-58.4838489
3	Sarmiento 3900, Almagro	-34.6051801	-58.4198585
4	San José De Calasanz 600, Caballito	-34.6259859	-58.4375619
5	Arévalo 2300, Palermo Hollywood - Palermo	38.1156879	13.3612671
6	Gascon 1600, Palermo	-34.5918804	-58.422632
7	Las Heras, Av. 3300, Palermo	-34.5831881	-58.4072115
8	Peña 2300, Recoleta	-34.5907949	-58.3974239
9	Marcelo T. De Alvear Libertad, Barrio Norte	0	0
0	Matheu 2100, Parque Patricios	-34.6340979	-58.3962989
1	Av. San Juan 3000, San Cristobal	-34.6244919	-58.4068699
2	Avenida Luis María Campos 1200, Belgrano	-34.5656054	-58.4403168
3	San Martin 1100, Retiro	-34.5952641	-58.3744676
4	Viamonte 2100, Barrio Norte	-34.6010844	-58.39696
5	Granaderos 700, Flores	-34.6200659	-58.4628169
6	Grecia 3300, Nuñez	-34.5492692	-58.4619985
7	Emilio Lamarca 300, Flores	-34.6293271	-58.47825049999999
8	Av Libertador 7700, Nuñez	-34.5432969	-58.46141000000001
9	Avenida Independencia 2000, San Cristobal	19.2921671	-99.6487068
0	Guido 1900, Barrio Norte	-34.5852978	-58.3963676
1	Migueletes 600, Belgrano	-34.559888	-58.4433733
2	Sanabria 2400, Villa Devoto	-34.596755	-58.5199211
3	Av. Corrientes 3500, Almagro	-34.6041725	-58.4144192
4	Av. Corrientes 3500, Abasto	-34.6041725	-58.4144192
5	Avenida Directorio 2300, Flores	-34.6330549	-58.4588437
6	Avenida Congreso 2100, Belgrano	-34.5528343	-58.4573064
7	Posadas 1100, Recoleta	-34.5902166	-58.382627
8	Av. Monroe 1900, Belgrano	-34.5656216	-58.4714737
9	Avenida Pedro Goyena 1400, Caballito	-34.6276009	-58.4467969
0	Campos Salles 2300, Nuñez	-34.5515612	-58.4645834
1	Cuenca 2300, Villa del Parque	-34.6091369	-58.4888869
2	Posadas 1500, Recoleta	-34.5877137	-58.3870533
3	Alberti 1100, San Cristobal	-34.6261527	-58.4001828
4	O'higgins 2500, Belgrano	-33.2481887	-62.2721643
5	Esmeralda 1300, Retiro	-34.5930419	-58.3786562
6	Migueletes 800, Belgrano	-34.559888	-58.4433733
7	Vuelta De Obligado 2200, Belgrano	-34.5606831	-58.4564883
8	Parana 1200, Recoleta	-34.5947927	-58.3886399
9	Avenida Rivadavia 700, Centro / Microcentro	-27.4392345	-58.99100900000001
0	Remedios Escalada De San Martín 1100, Paternal	-34.6046275	-58.4566345
1	Marcelo T. De Alvear Al 2000, Recoleta	-34.5973687	-58.395985
2	Avenida Pueyrredón 2200, Recoleta	-34.5874409	-58.3975387
3	Arenales 2700, Barrio Norte	-34.5927249	-58.4040659
4	J. M. Gutiérrez 3700, Palermo	-34.5812211	-58.4123471
5	Arribeños 3300, Nuñez	-34.5476381	-58.4587415
6	Ecuador 900, Barrio Norte	-34.5929083	-58.4030593
7	Avenida Santa Fe 3900, Palermo Soho - Palermo	-34.5837455	-58.4182382
8	Av Cordoba 3100, Balvanera	-34.5981982	-58.4101695
9	Avenida La Plata 1500, Parque Chacabuco	-34.6321972	-58.4255684
0	Marmol 800, Boedo	-34.635946	-58.4219204
1	Epecuen 4800, Villa Devoto	-34.5901563	-58.5102816
2	Avenida Rivadavia 4100, Almagro	-34.6127181	-58.4233756
3	Teodoro García 2000, Belgrano	-34.5658078	-58.4421266
4	Virrey Loreto 1700, Belgrano	-34.5634816060606	-58.4444099212121
5	11 De Septiembre 700, Belgrano	-34.5706569	-58.43958199999999
6	Palpa 2900, Colegiales	-34.5737749	-58.4496359
7	Aranguren 1800, Caballito	-34.6200609	-58.4563789
8	Avenida Alvear 1300, Recoleta	-34.5872773	-58.3898089
9	Jerónimo Salguero 2900, Palermo Chico - Palermo	38.1156879	13.3612671
0	Beruti 2700, Barrio Norte	-34.5919279	-58.4033002
1	Tucuman 2000, Balvanera	-34.6022336	-58.3953923
2	Adolfo Alsina 2200, Congreso	-40.8155199	-62.9900018
3	Solis 700, San Nicolás	-33.3596816	-60.2453069
4	República Arabe Siria 3200, Palermo	-34.5792494	-58.4126431
5	Teodoro García 1900, Belgrano	-34.5646659	-58.4410755
6	Albariño Al 400, Entre Acassuso Y Ercilla, Villa Luro	-34.6414657	-58.50371279999999
7	Nogoya 3800, Villa del Parque	-34.5988916	-58.4849679
8	Aguero 1300, Barrio Norte	-34.5848089	-58.3978253
9	Concepción Arenal 3400, Colegiales	-34.578313	-58.441425
0	Manuel Quintana 400 E/ Y Ayacucho, Recoleta	0	0
1	Soldado De La Independencia 1300, Belgrano	-34.5640987	-58.4405552
2	Olazábal 1800, Belgrano	-34.5569341	-58.4526636
3	Vuelta De Obligado 1100, Belgrano	-34.5667345	-58.4494421
4	M T De Alvear E/ Junín Y Ayacucho, Barrio Norte	0	0
5	Av. Congreso Al 5900, Villa Urquiza	-34.5748929	-58.49955199999999
6	Vte Lopez 2200, Recoleta	-34.5878667	-58.3952944
7	Nahuel Huapi 5200, Villa Urquiza	-34.5719799	-58.4899689
8	Humboldt 1900 Nicaragua Y Costa Rica, Palermo Hollywood - Palermo	38.1156879	13.3612671
9	Olazabal 5600, Villa Urquiza	-34.5798669	-58.4914459
0	General José Avalos 2100, Villa Urquiza	0	0
1	Franklin Roosevelt 5200, Villa Urquiza	-34.5742412	-58.48823549999999
2	Mercedes 4500, Villa Devoto	-34.5966151	-58.5162069
3	Manuel Ugarte 3800, Coghlan	-34.5637829	-58.4757391
4	San Martin 4200, Agronomía	-34.599025	-58.480694
5	Daniel Cerri 1500, Barracas	-34.6470189	-58.3705069
6	Avenida De Mayo 1300, Monserrat	-34.6094701	-58.3849237
7	Paseo Colon 1100, San Telmo	-34.6211813	-58.3682585
8	Wenceslao Villafañe 1200, Barracas	-34.6346892	-58.3710894
9	Ruy Díaz De Guzmán 300, Barracas	-34.6336279	-58.3710689
0	Hipólito Yrigoyen 4200, Caballito	-34.6149013	-58.4259331
1	Avenida Corrientes 6400, Chacarita	-34.5870846	-58.4549699
2	Guido E/ayacucho Y Junín, Recoleta	0	0
3	Fray Justo Santamaría De Oro 2900, Barrio Norte	-34.575002	-58.42058549999999
4	Echeverria 5100 E/avalos Y Bauness, Villa Urquiza	0	0
5	J.jaures 400, Once	0	0
6	Avenida Luis María Campos 0, Las Cañitas	-34.5698402	-58.4361375
7	Posadas 1200, Barrio Norte	-34.5898138	-58.3833912
8	Valentín Gómez 3000, Abasto	-34.6054621	-58.4084213
9	Azcuenaga 1600, Recoleta	-34.5906869	-58.3976359
0	O Higgins 3400, Nuñez	-34.5486848	-58.46336470000001
1	Callao E/ Posadas Y Alvear, Recoleta	-12.0508491	-77.1259843
2	11 De Septiembre 1300, Belgrano	-34.5662815	-58.4447085
3	Virrey Loreto 1900, Belgrano	-34.564454	-58.4461276
4	Zabala 1800, Belgrano	-34.5643322	-58.4434545
5	L.s.peña 900, Monserrat	-34.6187717	-58.38745689999999
6	Castelli 200, Balvanera	-34.6078066	-58.4048264
7	Castro Barros 2100, Boedo	-34.6370659	-58.4174849
8	Avda. Entre Rios al 1400, San Cristobal	-34.6251979	-58.391372
9	Avda. Belgrano 800, San Telmo	-34.6129559	-58.3776094
0	Juncal 900, Recoleta	-34.593942	-58.3921835
1	Avenida Quintana 200, Recoleta	-34.59094040000001	-58.3869397
2	Peru 1200, San Telmo	-34.6196567	-58.3742997
3	Arevalo 2300, Palermo Hollywood - Palermo	38.1156879	13.3612671
4	Charcas 3200, Barrio Norte	-34.5947636	-58.4051275
5	Alberdi 1800, Caballito	-34.6286615	-58.4538638
6	Aguero 1400, Barrio Norte	-34.5848089	-58.3978253
7	Avenida Pueyrredón 300, Balvanera	-34.6066978	-58.4061216
8	Ecuador 300, Balvanera	-34.6067853	-58.4088898
9	Sánchez De Bustamante 1700, Barrio Norte	-34.5835165	-58.4020228
0	Luis Viale 1700, Caballito	-34.6117249	-58.4603619
1	Padilla 700, Villa Crespo	-34.5999569	-58.4427329
2	Paysandu 500, Caballito	-34.6175229	-58.4494449
3	Virrey Del Pino 1700, Belgrano	-34.562103	-58.444458
4	Carlos Pellegrini 400, Centro / Microcentro	-27.4655136	-58.83449539999999
5	Avenida Rivadavia 1500, Congreso	-31.5622783	-68.5437722
6	Inclan 4200, Boedo	-34.6335449	-58.4223739
7	Fray Justo Santamaría De Oro 2500, Palermo Viejo - Palermo	38.1156879	13.3612671
8	Avenida General Las Heras 4000, Palermo Viejo - Palermo	-34.5817299	-58.4153009
9	French 2600, Barrio Norte	-34.5901319	-58.4008289
0	J.m. Gutierrez 2700, Barrio Norte	31.7170951	-106.4633223
1	Artigas 300, Flores	-34.7519398	-55.9936068
2	Av. Las Heras 2400, Barrio Norte	-26.8632214	-65.2088043
3	Jerónimo Salguero 2200, Palermo	-34.5858818	-58.4118012
4	French 2300, Barrio Norte	-34.5917369	-58.3980399
5	J. M. Gutierrez 2600, Barrio Norte	16.7597369	-93.1266821
6	Alvarez Thomas 3100, Villa Urquiza	-34.5720929	-58.482487
7	Guemes 3100, Barrio Norte	-31.4935822	-68.5505049
8	Avenida Santa Fe 1800, Recoleta	-34.595948	-58.393027
9	Avenida Juan Bautista Alberdi 2500, Flores	-34.6317413	-58.4629039
0	Avenida Rivadavia 6100, Caballito	-34.6249381	-58.4518308
1	Avenida Coronel Díaz 1800, Barrio Norte	-34.5903507	-58.41123709999999
2	Bartolomé Mitre 4400, Parque Centenario	0	0
3	Av. Coronel Diaz 2200, Palermo	-34.5861898	-58.4080844
4	Avenida Coronel Díaz 2200, Palermo	-34.5861898	-58.4080844
5	Av Corrientes 4000, Almagro	-34.6033396	-58.4208595
6	Fray Luis Beltrán 0, Flores	-34.6248834	-58.4589768
7	Salvador Maria Del Carril 2300, Villa Pueyrredón	-34.586529	-58.49128199999999
8	José Cubas 3400, Villa Devoto	-34.5972381	-58.5141126
9	Av Libertador 7000, Belgrano	-24.1999503	-65.2817933
0	Nogoya 3700, Villa del Parque	-34.5988916	-58.4849679
1	Piedras 1800, Barracas	-34.6295309	-58.3736719
2	La Pampa 2700, Belgrano	-34.5665549	-58.4567779
3	Boulevard Azucena Villaflor 600, Puerto Madero	-34.6119243	-58.3604936
4	Ramsay 2000, Belgrano	-34.5531619	-58.4391176
5	Vidt 2100, Palermo	-34.5876069	-58.4125628
6	Av. Corrientes 6100, Chacarita	-34.5870846	-58.4549699
7	Campos Salles 2300, Belgrano	-33.3712471	-60.2629847
8	Rodriguez Peña 1100, Barrio Norte	-34.5959939	-58.3920738
9	Godoy Cruz 3200, Palermo	-34.5736827	-58.4214095
0	Gascón 500, Almagro	-34.6061029	-58.4246859
1	Armenia 2200, Palermo	-34.5861629	-58.4224649
2	Garcia Lorca 400, Caballito	-34.6175079	-58.4457259
3	Thames 2400, Palermo	-34.5821369	-58.4230899
4	Larrea 600, Barrio Norte	-34.5963977	-58.4015964
5	Avenida Corrientes 6100, Villa Crespo	-34.5927581	-58.4466645
6	Arce 700, Las Cañitas	-34.5689342	-58.4344607
7	Mansilla 3300, Recoleta	-34.5930111	-58.4121043
8	Galicia 200, Villa Crespo	-34.6021195	-58.445502
9	Av. Congreso 3500, Coghlan	-34.5613369	-58.4735709
0	Mercedes 300, Floresta	-34.6310449	-58.4845229
1	Magariños Cervantes 3000, Villa del Parque	-34.6141115	-58.4810904
2	Juan María Gutiérrez 3800, Palermo Chico - Palermo	38.1156879	13.3612671
3	Estados Unidos 1500, San Cristobal	36.596413	-105.6394537
4	Romulo Naon 4000, Saavedra	-34.5530539	-58.484166
5	Av. Hipólito Yrigoyen 4100, Caballito	-34.6150069	-58.4258496
6	Del Libertador, Av. 3600, Barrio Norte	-34.572999	-58.4191979
7	Paraguay 1300, Recoleta	-25.2979094	-57.5859567544789
8	Yerbal 700, Caballito	-34.6187919	-58.4405139
