	direccion	latitude	longitude
9	Garcia Del Rio 4000, Saavedra	-34.5541478	-58.48449469999999
0	Belaustegui 500, Caballito	-34.6076381	-58.4608528
1	Av Santa Fe 2900, Recoleta	-34.591856	-58.407133
2	Coronel Diaz 2400, Palermo	-34.5805938	-58.4045762
3	San Juan 3200, Boedo	-34.624876	-58.41020899999999
4	Charcas 3000, Barrio Norte	-34.5947636	-58.4051275
5	Marcelo T. De Alvear 1900, Barrio Norte	-34.5973869	-58.3945779
6	Avenida La Plata 1000, Boedo	-34.6269818	-58.4267609
7	Julieta Lanteri 1200, Puerto Madero	-34.6148612	-58.3607123
8	Av. Santa Fe 1200, Recoleta	-34.5919923	-58.4067584
9	Dorrego 1700, Palermo Hollywood - Palermo	38.1156879	13.3612671
0	Nunez 2400, Nuñez	-34.5497122	-58.4673085
1	Artilleros 1900, Belgrano	-34.5568254	-58.4427659
2	Boulevard Chenaudt 1900, Las Cañitas	0	0
3	Yerbal 400, Caballito	-34.6221707	-58.4486731
4	Billinghurst 300, Almagro	-34.6071199	-58.4163409
5	Directorio 2100, Caballito	-34.6322051	-58.4565363
6	Libertador 5700, Belgrano	-26.8197157	-54.9596876
7	Cordoba 5100, Palermo Soho - Palermo	-34.5910186	-58.4352223
8	San Sebastian 400, Caballito	-34.6111927	-58.4346015
9	Azul 400, Flores	-36.0109929	-59.1051189
0	Nuñez 5100, Villa Urquiza	-34.5631266	-58.4916825
1	Aguero 500, Almagro	-34.6040801	-58.411761
2	Mendoza 1800, Belgrano	-34.5578592	-58.4518484
3	Nicaragua 5900, Palermo	12.0965309	-86.4155402
4	Avenida Raúl Scalabrini Ortiz 1800, Palermo Soho - Palermo	-34.5897429	-58.4233879
5	San José 300, Monserrat	10.0273753	-83.9422525
6	Tomás Le Breton 4900, Villa Urquiza	-34.5693075	-58.48725049999999
7	Avenida San Pedrito 1400, Flores	-34.6392114	-58.4658116
8	Caboto 400, Boca	-34.627467	-58.3607021
9	Virrey Del Pino 2300, Belgrano	-34.5657316	-58.4511054
0	Avenida San Pedrito 100, Flores	-34.6319834	-58.4688837
1	Avenida Nazca 0, Flores	-34.6294146	-58.4701949
2	Humboldt 300, Villa Crespo	-34.5957116474748	-58.4491587424242
3	Pedernera 300, Flores	-34.6326088	-58.4625202
4	Avenida Del Libertador 4400, Belgrano	-34.5617775	-58.4432442
5	Avenida Pueyrredón 1700, Barrio Norte	-34.5916514	-58.4012458
6	Cuenca 3400, Villa del Parque	-34.598592	-58.4973779
7	Julian Alvarez 2700, Palermo	-34.585306	-58.4126429
8	Virasoro 1400, Villa Crespo	-34.6049789	-58.4462799
9	Sanchez De Bustamante 100 Pb, Balvanera	0	0
0	Salguero 1000 7°, Palermo	-34.5757167	-58.40396
1	Salguero 500 3°, Almagro	-34.6050937	-58.41975730000001
2	Belaustegui 500, Villa Crespo	-34.6017209	-58.4502639
3	San Jose 1800, Constitución	-32.2024443	-58.2137697
4	Puan 300, Caballito	-34.6262449	-58.4474079
5	Araoz 2700, Palermo	-34.5846886	-58.4135598
6	Viamonte 2000 6°, Balvanera	-34.6009213	-58.39566840000001
7	Bulnes 0 2°, Almagro	-34.610973	-58.41853279999999
8	Viamonte 2700 2°, Balvanera	-34.600887	-58.40445899999999
9	Sanchez De Bustamante 2200 Pb, Barrio Norte	0	0
0	Uruguay 800, Barrio Norte	-31.3636722	-57.959501
1	Sanchez De Bustamante 500 2°, Almagro	-34.6040725	-58.4145225
2	Lavalle 300 7°, San Nicolás	-34.6019304	-58.37122839999999
3	Av. San Martin 4500, Villa del Parque	-34.5979877	-58.4830787
4	Costa Rica 6000 6°, Palermo Hollywood - Palermo	38.1156879	13.3612671
5	Av. Independencia 1200, Monserrat	-34.6179034	-58.3874768
6	Salta 700, Monserrat	-34.6164479	-58.3829309
7	Beruti 3000, Barrio Norte	-34.5898799	-58.4062249
8	Beruti 3700, Palermo	-34.5847796	-58.4133936
9	Talcahuano 1000, Barrio Norte	-34.5971355	-58.3857308
0	Av. Rivadavia 700, Centro / Microcentro	-36.8931497	-60.3215559
1	Avenida Directorio 1000, Caballito	-34.629193	-58.44173189999999
2	Peña 3000, Recoleta	-34.5864885	-58.4044676
3	Sanchez De Bustamante 2300, Recoleta	-34.5863838	-58.4046549
4	Roca Julio A. Pres. Av. 700, San Nicolás	0	0
5	Juana Manso 600, Puerto Madero	-34.6046685	-58.3633011
6	Avenida De Los Incas 3200, Belgrano	-34.5749374	-58.4632569
7	Manuel José Baez 600, Las Cañitas	0	0
8	Juan Ramirez De Velazco 0, Villa Crespo	-34.5985043	-58.436576
9	Posadas 1400, Recoleta	-34.5882432	-58.3860045
0	R. Levene 900, Recoleta	-34.5856408	-58.39355729999999
1	De La Torre, Lisandro 1100, Liniers	-34.6503571	-58.5158488
2	Yerbal 100, Caballito	-34.6149877	-58.4319937
3	Figueroa, Apolinario, Cnel. 600, Caballito	0	0
4	Balbin R. Av. 2600, Belgrano	-34.5616928	-58.46769519999999
5	Moldes 1900, Belgrano	-33.6195437	-64.5986551
6	Amenabar 1800, Belgrano	-34.1367021	-62.4234655
7	Castelli 300, Balvanera	-34.6065899	-58.4048159
8	Av. San Juan 1400, San Cristobal	-34.6230425	-58.3963578
9	Coronel Niceto Vega 5600, Palermo Hollywood - Palermo	38.1156879	13.3612671
0	Tomás Le Breton 4700, Villa Urquiza	-34.56791210000001	-58.48514789999999
1	Gavilan 300, Flores	-34.6257694	-58.4611155
2	Cramer 2400 12º, Belgrano	-34.5619841	-58.4637371
3	M. T. De Alvear 1900, Recoleta	-34.5973184	-58.3948182
4	Burela 2500, Villa Urquiza	-34.5768362	-58.4926713
5	Federico García Lorca 0, Caballito	-34.6173562	-58.4456257
6	República De Eslovenia 1800, Las Cañitas	-34.5693913	-58.4332584
7	Av. Alberdi 1600, Caballito	-34.6269424	-58.4509407
8	Juan Agustín García 5000, Monte Castro	-34.6240362	-58.5034995
9	Alvarez Jonte 5400, Monte Castro	-34.6250542	-58.5125434
0	Miranda 5200, Monte Castro	-34.6158572	-58.4957948
1	Besares 1700, Nuñez	-34.5418852	-58.4640315
2	Junin 1300, Recoleta	-34.5932339	-58.3970009
3	Tres Arroyos 800, Villa Crespo	-34.6047852	-58.4524671
4	San Luis 3000, Barrio Norte	-34.599703	-58.407118
5	José Pascual Tamborini 5100, Villa Urquiza	-34.5660369	-58.4913619
6	Olazabal 4500, Villa Urquiza	-34.5728249	-58.4792529
7	Reconquista 800, Retiro	-34.5946227	-58.3733209
8	Lima 1100, Constitución	-34.6197467	-58.381436
9	Maipu 700, Centro / Microcentro	-26.812677	-65.20354809999999
0	San Benito De Palermo Al 1600, Las Cañitas	0	0
1	Montevideo 1100, Barrio Norte	-34.5959753	-58.3900696
2	Avenida Luis María Campos 1000, Las Cañitas	-34.5675313	-58.4380585
3	Tacuari 100, Centro / Microcentro	0	0
4	Hipólito Yrigoyen 2200, Balvanera	-34.6108109	-58.3972739
5	11 De Septiembre De 1888 2100, Belgrano	-34.5554303	-58.4539212
6	Loyola 400, Palermo	-34.5972578	-58.4344133
7	Avenida Crámer 2200, Belgrano	-34.5640386	-58.4621772
8	Cabello 3100, Palermo	-34.5824923	-58.4054462
9	Ibera 2400, Belgrano	-34.5534766	-58.4642128
0	Avenida Luis María Campos 100, Palermo	-34.5758819919192	-58.4302372747475
1	Neuquén 2900, Flores	-38.946745	-68.2240941218581
2	Villanueva 1200, Belgrano	-34.5658238	-58.4423447
3	Arribeños 1600, Belgrano	-34.5632008	-58.4461504
4	Billingurst 1200, Palermo	-34.5955876	-58.4138366
5	Azcuenaga 1400, Recoleta	-34.5926439	-58.3989429
6	Charcas 2800, Recoleta	-34.5944329	-58.4059859
7	Carlos Calvo 3000, Boedo	-34.6248412	-58.4225719
8	Cuba Al 2700, Nuñez	-34.5553211	-58.4596001
9	Bulnes 1600, Palermo	-34.59266	-58.4161388
0	Avenida Emilio Castro 4900, Villa Luro	-34.6430699	-58.4936679
1	Migueletes Al 500, Belgrano	-34.559888	-58.4433733
2	Juramento 1400, Nuñez	-34.5563332	-58.4465648
3	3 De Febrero 1500, Belgrano	-34.5651292	-58.4471688
4	Virrey Loreto 1600, Belgrano	-34.5601939	-58.4461475
5	Nogoyá 3300, Villa del Parque	-34.6046438	-58.4946764
6	Av Del Libertador 5600, Belgrano	-34.5606702	-58.4444983
7	Avenida Donato Alvarez 200, Caballito	-34.6149116	-58.4589491
8	Avenida Doctor Honorio Pueyrredón 1500, Caballito	-34.6089571	-58.4443727
9	Caracas 300, Flores	-34.6260957	-58.4622786
0	Arce al 300, Las Cañitas	-34.5705257	-58.4315691
1	Formosa 500, Caballito	-34.6213251	-58.4350723
2	Soler 4400, Palermo Soho - Palermo	-34.5894813	-58.4221005
3	Av. Córdoba al 5400, Palermo Hollywood - Palermo	38.1156879	13.3612671
4	Boulevard Cerviño 3700, Palermo	-34.5795223	-58.4111358
5	Larralde, Crisologo Entre Cabildo Y C. De La Paz, Nuñez	0	0
6	Roosevelt 1700 1° D, Belgrano	-34.5534958	-58.4539801
7	Guido 1900, Recoleta	-34.5885317	-58.3917484
8	Gascón 1100, Palermo Soho - Palermo	-34.5979868	-58.4234967
9	Ecuador 700, Balvanera	-34.6017209	-58.4070979
0	Pichincha 1000, San Cristobal	-0.3854628	-78.5487615
1	Austria 1700, Barrio Norte	-34.5902127	-58.4070259
2	Portela 100, Flores	-34.6488046	-58.4596065
3	Thames Entre Vera Y, Villa Crespo	-34.5945641	-58.44187540000001
4	Sarmiento Entre Uriburu Y Pasteur, Once	0	0
5	Sanchez De Bustamante 1700, Palermo	-34.5913869	-58.4099709
6	Av. Coronel Diaz 2100, Barrio Norte	-34.5875186	-58.4090777
7	Galicia 2800, Flores	43.2421823	-8.0919213
8	Blanco Encalada 3300, Belgrano	-34.5644639	-58.4676489
9	Amenabar 3200, Nuñez	-34.5540619	-58.4671649
0	Palpa 3600, Belgrano	-34.5682564	-58.4456713
1	Av. De Los Incas 3200, Belgrano	-34.5749374	-58.4632569
2	Avenida Federico Lacroze 1700, Belgrano	-34.5636205	-58.4386172
3	Juan Ramírez De Velazco 700, Villa Crespo	-34.596774	-58.4383173
4	Av. San Juan 2700, San Cristobal	-34.6238859	-58.4019629
5	Doblas 800, Caballito	-34.6260672	-58.429841
6	Honorio Pueyrredon 1500, Caballito	-34.614545	-58.4407872
7	Avenida Santa Fe 5000, Palermo	-34.5768166	-58.4302968
8	Virrey Aviles 3200, Colegiales	-34.5735549	-58.4585539
9	Nogoya 4400, Villa Devoto	-34.6113945	-58.505995
0	Eduardo Acevedo 500, Caballito	-34.6104189	-58.4323039
1	Lavalleja 600, Villa Crespo	-34.6001869	-58.4335289
2	Av.juan B.alberdi 1600, Caballito	-34.6269424	-58.4509407
3	Coronel Pagola 3900, Pompeya	-34.6431479	-58.4174359
4	Chivilcoy 2200, Villa Devoto	-34.5931957	-58.5177275
5	Arias 3100, Nuñez	-34.5393534	-58.4673292
6	Virrey Ceballos 800, Monserrat	-34.6179727	-58.38895159999999
7	Gallo 900, Barrio Norte	-35.4475883	-71.6429755
8	Aguirre 100, Villa Crespo	-34.6012084	-58.432455
9	Donado 2100, Villa Urquiza	-34.5731062	-58.475046
0	Aráoz 2400, Palermo Soho - Palermo	-34.5867199	-58.4167579
1	Borges 2300, Palermo	-34.5837331	-58.4232153
2	Arevalo 2700, Las Cañitas	-34.5711997	-58.4304188
3	Zuviria 700, Caballito	-34.6296222	-58.4353442
4	Av. Pueyrredón 1300, Barrio Norte	-34.5959609	-58.4030289
5	Gabriela Mistral 2900, Villa Pueyrredón	-34.5871172	-58.5012624
6	Cerviño 3700, Palermo	-34.5795223	-58.4111358
7	Juana Manso Rotonda 1100, Puerto Madero	-34.6110686	-58.3626466
8	Esmeralda 700, Centro / Microcentro	0	0
9	Camila O'gorman 300, Puerto Madero	-34.6212688	-58.3614307
0	Costa Rica 5500, Palermo	10.3708002	-83.7410589
1	José Antonio Cabrera 5900, Palermo	-34.5835597	-58.4412138
2	Avenida Congreso 5000, Villa Urquiza	-34.5692589	-58.4889279
3	Castañeda 1800, Belgrano	-34.5533215	-58.4371503
4	Castaneda 2000, Nuñez	-34.5523788	-58.43798759999999
5	Avenida Presidente Manuel Quintana 500, Recoleta	-34.5883563	-58.3900763
6	Avenida Del Libertador 3600, Palermo	-34.5733032	-58.4191748
7	Avenida Santa Fe 3900, Palermo	-34.5837455	-58.4182382
8	Avenida Montes De Oca 1100, Barracas	-34.6405305	-58.37416959999999
9	Billinghurst 2500, Recoleta	-34.583632	-58.4042892
0	Pedro Rivera 5800, Villa Urquiza	-34.5765429	-58.4965071
1	Manuela Pedraza 2800, Nuñez	-34.5536967	-58.4697032
2	Deheza 1700, Nuñez	-34.538088	-58.4667848
3	Avenida Dorrego 1800, Palermo	-34.5809529	-58.4426949
4	Av. Boedo 1600, Boedo	-34.6326189	-58.4158719
5	Camila O'gorman 100, Puerto Madero	-34.6212688	-58.3614307
6	Azara 500, Barracas	-34.6366369	-58.3716029
7	Luis Maria Campos 1300, Las Cañitas	0	0
8	Humberto 1 1200, Monserrat	-34.6210149	-58.38296279999999
9	Chile 1700, Monserrat	-37.4651347	-72.3319627
0	Montes De Oca 1300, Barracas	-34.6429585	-58.37370499999999
1	Avenida Asamblea 1100, Parque Chacabuco	-34.6357108	-58.4403957
2	La Pampa 1100, Belgrano	-34.5568949	-58.4406282
3	Eduardo Holmberg 2400, Coghlan	0	0
4	Juan Baustista Alberdi 2300, Flores	-34.6308299	-58.459903
5	Virrey Olaguer Y Feliú 3400, Colegiales	-34.5757219	-58.4587239
6	Avenida Raúl Scalabrini Ortiz 2400, Palermo Chico - Palermo	-34.5859793	-58.4177204
7	John Fitzgerald Kennedy 2800, Palermo Chico - Palermo	38.1156879	13.3612671
8	Bolivar 1000, San Telmo	-34.6197925	-58.3727989
9	Malvinas Argentinas 0, Caballito	-34.62817	-58.4503507
0	Julian Alvarez 500, Villa Crespo	-34.6000264	-58.4353072
1	Olazabal 2100, Belgrano	-34.5585123	-58.4552821
2	Arismendi 2600, Villa Urquiza	-34.5840512	-58.4757726
3	Aguero 2200, Barrio Norte	-34.5871399	-58.4011549
4	Laprida 1100, Barrio Norte	-34.5917935	-58.4051008
5	Rio De Janeiro 900, Almagro	-34.6049552	-58.43154509999999
6	Gelly Y Obes 2200, Recoleta	-34.5867724	-58.3971122
7	Juncal 1200, Barrio Norte	-34.590356	-58.403272
8	O Higgins 2300, Belgrano	-34.5579353	-58.45460439999999
9	Pueyrredon 2300, Recoleta	-34.5869937	-58.3964618
0	Scalabrini Ortiz 3100, Palermo	-34.5809416	-58.4104805
1	Vicente Lopez 1700, Recoleta	-34.5918165	-58.3898913
2	Marcelo T. De Alvear 2000, Barrio Norte	-34.5974149	-58.3959289
3	Avalos 1800, Villa Urquiza	-34.5805699	-58.4811269
4	Balbin, Ricardo 3800, Saavedra	-34.555011	-58.48375249999999
5	Av. Pueyrredon 1700, Recoleta	-34.5916514	-58.4012458
6	Arenales 1600, Recoleta	-34.5947875	-58.3899116
7	Juramento 3600, Belgrano	-34.5520482	-58.4398507
8	Guido 1600, Recoleta	-34.5885317	-58.3917484
9	Avenida Francisco Beiro 4600, Villa Devoto	-34.6081689	-58.5153069
0	El Salvador 6000, Palermo Hollywood - Palermo	38.1156879	13.3612671
1	Repetto Nicolas 100, Caballito	-34.6200397	-58.443302
2	Amenabar 1600, Belgrano	-34.1367021	-62.4234655
3	Gallo 800, Almagro	-34.6003519	-58.4124539
4	Del Libertador, Avda. 7400, Nuñez	-34.5457433	-58.45903010000001
5	Humberto 1 1500, San Cristobal	-34.6238941	-58.4114318
6	Tacuari 300, San Telmo	-34.6117119	-58.37904989999999
7	Mitre, Bartolome 1300, Tribunales	-40.8094436	-62.9934012
8	Mitre, Bartolome 2000, Congreso	-40.8118395	-62.9929306
9	Balcarce 1300, San Telmo	-34.6228092	-58.3696461
0	Corrientes, Avda. 6400, Chacarita	-34.5870846	-58.4549699
1	Drago, Luis Maria 200, Villa Crespo	-34.6022517	-58.43648049999999
2	Bentio De Palermo San 1600, Las Cañitas	0	0
3	Lucio Mansilla 3500, Palermo	-34.5918395	-58.4136952
4	Arribeños 3000, Nuñez	-34.5498966	-58.4571192
5	Mansilla 3900, Palermo	-34.5888649	-58.4178749
6	Rivera, Pedro 2800, Belgrano	-34.55892559999999	-58.4648261
7	Avenida Alvear 1800, Recoleta	-34.5872773	-58.3898089
8	Amenabar 2200, Belgrano	-34.1367021	-62.4234655
9	Sarmiento 3800, Almagro	-34.6053567	-58.4185353
0	Ciudad De La Paz 2400, Belgrano	-34.5599687	-58.460059
1	Charcas 2700, Barrio Norte	-34.5949279	-58.4050639
2	Juana Azurduy 2300, Nuñez	-34.5499867	-58.4657569
3	Ramon Falcon 2300, Flores	-34.6296586	-58.4604858
4	Teodoro Garcia 2900, Colegiales	-34.5742199	-58.4487249
5	Chacabuco 1100, San Telmo	-34.6210566	-58.375617
6	Avenida Belgrano 3300, Almagro	-34.6155819	-58.4126259
7	Avenida Monroe 1900, Belgrano	-34.5656216	-58.4714737
8	Don Bosco 3500, Almagro	-34.6119599	-58.4151229
9	Loreto, Virrey 1700, Belgrano	-34.5629554	-58.4438152
0	French 2700, Barrio Norte	-34.5895399	-58.4018329
1	Bolivia 400, Flores	-13.6536222	-62.3901614
2	Republica De Eslovenia 1800, Las Cañitas	-34.5693913	-58.4332584
3	Charcas 3500, Palermo	-34.583019	-58.4239848
4	Melian, Av. 1900, Belgrano	-34.5704492	-58.4658838
5	Lacroze, Federico, Av. 1900, Belgrano	-34.5653696	-58.4403626
6	Zabala 3600, Villa Ortuzar	-34.5798044	-58.45760360000001
7	Tacuarí 1400, San Telmo	-34.62468880000001	-58.37831300000001
8	Libertad 400, Tribunales	-34.6021932	-58.385928810874
9	Lavalle 800, Centro / Microcentro	-36.8937988	-60.3273515
0	Jerónimo Salguero 2700, Palermo Chico - Palermo	38.1156879	13.3612671
1	Av.alvear 1300, Recoleta	-34.5872773	-58.3898089
2	Fraga 700, Colegiales	-34.5843788	-58.45345879999999
3	Garcia, Teodoro 1800, Belgrano	-34.5638967	-58.4405746
4	Miller 2200, Villa Urquiza	-34.5739184	-58.4788508
5	Corrientes, Avda. 5800, Villa Crespo	-34.594999	-58.444335
6	Concordia 5100, Villa Pueyrredón	-34.5879113	-58.51320399999999
7	Maure 3800, Chacarita	-34.5842469	-58.4505739
8	11 De Septiembre 4600, Nuñez	-34.5359093	-58.4681329
9	Lacroze, Federico, Av. 3300, Colegiales	-34.5789052	-58.4498061
0	Tronador 2700, Coghlan	-34.5609314	-58.4806682
1	Congreso, Avda. 5000, Villa Urquiza	-34.5692645	-58.48912120000001
2	Juncal 1400, Recoleta	-34.5929171	-58.3874331
3	Olazabal 3100, Belgrano	-34.5641239	-58.4647199
4	Av Nazca 600, Flores	-34.6253337	-58.4722052
5	Sarmiento 2200, Congreso	-32.9107305	-60.6856095
6	Juncal 2000, Recoleta	-34.5935712	-58.3954966
7	Tucumán 2100, Barrio Norte	-27.16001555	-65.4901343848814
8	Avenida Triunvirato 2800, Villa Urquiza	-34.5739681	-58.4867315
9	Guatemala 4200, Palermo	-34.5895027	-58.41895
0	Avenida Del Libertador 3500, Palermo Chico - Palermo	38.1156879	13.3612671
1	Salguero 200, Almagro	-34.6087129	-58.4201649
2	Peña 2800, Recoleta	-34.5874779	-58.4029349
3	Peña 2100, Recoleta	-34.5920359	-58.3959509
4	Laprida 1700, Recoleta	-34.5904169	-58.4034909
5	Sanchez De Bustamante 700, Almagro	-34.6022659	-58.4143449
6	Pacheco De Melo, Jose 1800, Recoleta	-34.5926968	-58.3928367
7	Perez, Roque 4200, Saavedra	-35.4088134	-59.3295175
8	Uriarte 1300, Palermo	-34.589569	-58.4354341
9	Ciudad De La Paz 3200, Belgrano	-34.5535989	-58.4663019
0	Av. Scalabrini Ortiz 1100, Barrio Norte	-34.5942817	-58.4301306
1	Monroe 1100, Belgrano	-34.5503524	-58.446393
2	Lavalleja 100, Villa Crespo	-34.6030229	-58.4379309
3	Valentín Virasoro 2300, Palermo Viejo - Palermo	38.1156879	13.3612671
4	Nuñez 4600, Villa Urquiza	-34.5631441	-58.4920239
5	Av.pres.julio A. Roca 700, San Nicolás	0	0
6	Avenida Corrientes 1900, Congreso	-27.4926688	-58.8356245
7	Directorio, Avda. 3000, Flores	-32.9977545	-60.6466663
8	Gascón 0, Almagro	-34.6067428	-58.4245951
9	O Higgins 2700, Belgrano	-34.5543163	-58.4577524
0	Jose Marmol 900, Boedo	-34.635946	-58.4219204
1	Artigas Jose G. Gral 4700, Villa Pueyrredón	-34.58351030000001	-58.4976546
2	Valentín Virasoro 700, Caballito	-34.6080626	-58.4437303
3	Avenida Del Libertador 4500, Las Cañitas	-34.5669477	-58.4313458
4	Ramon Falcón 1400, Caballito	-34.624492	-58.4480628
5	Mansilla 2500, Barrio Norte	-34.5967729	-58.4030139
6	Tronador 3900, Nuñez	-34.5545888	-58.4853696
7	Doctor Rómulo Naón 2300, Belgrano	-34.5683464	-58.4719513
8	Avenida Independencia 500, San Telmo	-34.6173487	-58.3729431
9	Manuel José Baez 700, Belgrano	0	0
0	Pilar 600, Liniers	-34.6493838	-58.5157906
1	Conesa 800, Colegiales	-34.5744249	-58.448817
2	Giribone 700, Chacarita	-34.5814202	-58.4528491
3	Correa 2300, Nuñez	-34.543236	-58.4706857
4	Cerrito 100, Centro / Microcentro	0	0
5	Deheza 2300, Nuñez	-34.5409588	-58.4723799
6	Cramer 3200, Nuñez	-34.555328	-58.4696795
7	Mendoza 2200, Belgrano	-32.8659792	-68.8436065
8	Rodriguez Peña 300, Centro / Microcentro	-27.4681287	-58.9764625
9	Peron, Juan D., Pte. 1600, Barrio Norte	-34.6066503	-58.3893224
0	Escalada De San Martin, R. 900, Villa Crespo	-34.603601	-58.4551786
1	Arenales 2400, Barrio Norte	-34.5939599	-58.4005969
2	Olmos, Juan F. 100, Floresta	-34.6347758	-58.4896498
3	Ruggieri, Silvio L. 2700, Palermo Chico - Palermo	38.1156879	13.3612671
4	Salguero, Jeronimo 2500, Palermo Chico - Palermo	38.1156879	13.3612671
5	Migueletes 800, Las Cañitas	-34.5665914	-58.4340802
6	Virrey Del Pino 2100, Belgrano	-34.56463	-58.4486908
7	Franklin Roosevelt 1800, Belgrano	-34.5541349	-58.4548456
8	Avenida Álvarez Thomas 1200, Colegiales	-34.5815432	-58.4481846
9	Av Regimiento De Patricios 300, Barracas	-34.632467	-58.370216
0	Avenida Mosconi 3100, Villa Pueyrredón	-34.5878762	-58.5048052
1	Mendoza 2000, Belgrano	-32.9402067	-60.7102294
2	Combate De Los Pozos Al 1000, Palermo	-34.6202698	-58.39319279999999
3	Avenida Corrientes 5200, Villa Crespo	-34.6001388	-58.4383537
4	Isabel La Católica 600, Barracas	-34.6376259	-58.3734329
5	Directorio  al 600, Caballito	-34.6283719	-58.4355018
6	Av. Saenz al 1100, Pompeya	-34.6533193	-58.41623139999999
7	Charcas 4400, Palermo Soho - Palermo	-34.5831899	-58.4239519
8	Avenida San Martín 2800, Villa del Parque	-34.5969963	-58.4948733
9	Baigorria 2700, Villa del Parque	-34.601223	-58.4865787
0	Doctor Cosme Argerich 2000, Villa del Parque	-34.6121344	-58.48272289999999
1	Beiro 3300, Villa Devoto	-34.6120568	-58.5219231
2	Tres Arroyos 2900, Villa del Parque	-34.6174515	-58.47660809999999
3	Aranguren 500, Caballito	-34.6128112	-58.4382066
4	Avenida Corrientes 1200, San Nicolás	-34.6039562	-58.3835792
5	Varela 600, Flores	-34.6350624	-58.4631494
6	General Ramón Freire 1100, Colegiales	-34.5747114	-58.45413209999999
7	Rojas 1800, Caballito	-34.6185954	-58.4422148
8	Avenida Carabobo 100, Caballito	-34.62812419999999	-58.4560711
9	Arenales 3700, Palermo	-34.5852703	-58.4140387
0	Cabrera 5400, Palermo	38.1131667	13.3439094
1	Santa Fe Av 2500, Barrio Norte	-34.5944434	-58.4023344
2	Nicaragua Edificio Livehotel 6000, Palermo Hollywood - Palermo	38.1156879	13.3612671
3	Av Belgrano 1300, Monserrat	-34.6134729	-58.3844579
4	Jose Bonifacio 700, Caballito	-34.6273539	-58.4372559
5	Holmberg Al 2400, Coghlan	-34.5696486	-58.4765337
6	Uriarte Al 1500, Palermo	-34.5881675	-58.4333338
7	Balbin 3200, Coghlan	-34.5584745	-58.4756823
8	Manuel Ugarte 1600, Nuñez	-34.5520267	-58.453537
9	Guemes 4600, Palermo	-34.5816619	-58.4237179
0	Avenida Del Libertador 2200, Palermo Chico - Palermo	38.1156879	13.3612671
1	Av. Santa Fe 5100, Palermo	-34.5767698	-58.4315368
2	Migueletes 1100, Belgrano	-34.5642051	-58.4380315
3	Coronel Diaz 1800, Palermo	-34.5805938	-58.4045762
4	Avenida General Las Heras 4000, Palermo	-34.5818525272727	-58.4156496868687
5	Avenida Santa Fe 2900, Palermo	-34.5805176	-58.4227221
6	Lafinur 3100, Palermo Chico - Palermo	38.1156879	13.3612671
7	Alabarracin 1600, Parque Chacabuco	-34.6356893	-58.4297479
8	Avenida Raúl Scalabrini Ortiz 1700, Palermo Viejo - Palermo	-34.5902119	-58.42403969999999
9	Gutierrez 2600, Recoleta	-34.5873207	-58.3991023
0	Yerbal 4100, Floresta	-34.6310751	-58.4762341
1	Avenida Jujuy 400, Balvanera	-34.6145256	-58.4047959
2	Lafinur 3000, Palermo	-34.580623	-58.4146423
